edge_id,average_traveltime,green_time,freeflow_travel_time
41_0,581.064,24,90.25454545454545
01_0,111.34136546184739,24,82.73333333333333
10_0,110.816,24,82.73333333333333
12_0,108.38152610441767,24,82.73333333333333
13_0,99.08294930875576,24,82.73333333333333
14_0,98.3,24,82.73333333333333
21_0,113.388,24,82.73333333333333
31_0,556.58,24,82.73333333333333
41_0,531.916,24,82.73333333333333
01_0,102.40160642570281,24,76.36923076923077
10_0,102.648,24,76.36923076923077
12_0,99.14056224899599,24,76.36923076923077
13_0,90.8256880733945,24,76.36923076923077
14_0,91.08181818181818,24,76.36923076923077
21_0,105.812,24,76.36923076923077
31_0,524.832,24,76.36923076923077
41_0,521.368,24,76.36923076923077
01_0,97.24497991967871,24,70.91428571428571
10_0,90.924,24,70.91428571428571
12_0,91.5421686746988,24,70.91428571428571
13_0,83.53744493392071,24,70.91428571428571
14_0,83.67272727272727,24,70.91428571428571
21_0,99.976,24,70.91428571428571
31_0,519.536,24,70.91428571428571
41_0,491.86,24,70.91428571428571
01_0,90.79518072289157,24,66.18666666666667
10_0,84.764,24,66.18666666666667
12_0,85.07630522088354,24,66.18666666666667
13_0,78.47391304347826,24,66.18666666666667
14_0,78.62946428571429,24,66.18666666666667
21_0,92.08,24,66.18666666666667
31_0,507.308,24,66.18666666666667
41_0,482.832,24,66.18666666666667
01_0,85.3132530120482,24,62.05
10_0,78.752,24,62.05
12_0,78.24096385542168,24,62.05
13_0,73.19827586206897,24,62.05
14_0,74.88936170212766,24,62.05
21_0,86.46,24,62.05
31_0,478.176,24,62.05
41_0,479.292,24,62.05
01_0,80.56224899598394,24,58.4
10_0,72.96,24,58.4
12_0,73.61044176706827,24,58.4
13_0,70.15,24,58.4
14_0,70.46120689655173,24,58.4
21_0,80.44,24,58.4
31_0,480.54,24,58.4
41_0,448.396,24,58.4
01_0,75.35742971887551,24,55.15555555555555
10_0,69.452,24,55.15555555555555
12_0,68.16867469879519,24,55.15555555555555
13_0,65.74897119341564,24,55.15555555555555
14_0,66.9375,24,55.15555555555555
21_0,76.216,24,55.15555555555555
31_0,447.684,24,55.15555555555555
41_0,437.764,24,55.15555555555555
01_0,71.21686746987952,24,52.252631578947366
10_0,65.816,24,52.252631578947366
12_0,64.30923694779116,24,52.252631578947366
13_0,62.48347107438016,24,52.252631578947366
14_0,63.6625,24,52.252631578947366
21_0,72.66,24,52.252631578947366
31_0,454.42,24,52.252631578947366
41_0,439.548,24,52.252631578947366
01_0,68.64658634538152,24,49.64
10_0,62.356,24,49.64
12_0,61.321285140562246,24,49.64
13_0,59.0337552742616,24,49.64
14_0,59.72727272727273,24,49.64
21_0,69.5,24,49.64
31_0,437.976,24,49.64
41_0,447.2,24,49.64
01_0,66.48192771084338,24,47.27619047619047
10_0,59.208,24,47.27619047619047
12_0,58.285140562249,24,47.27619047619047
13_0,56.43096234309623,24,47.27619047619047
14_0,56.829166666666666,24,47.27619047619047
21_0,66.588,24,47.27619047619047
31_0,441.004,24,47.27619047619047
41_0,444.808,24,47.27619047619047
01_0,64.34136546184739,24,45.127272727272725
10_0,55.38,24,45.127272727272725
12_0,55.41767068273092,24,45.127272727272725
13_0,53.63291139240506,24,45.127272727272725
14_0,55.00836820083682,24,45.127272727272725
21_0,63.548,24,45.127272727272725
31_0,452.228,24,45.127272727272725
41_0,448.928,24,45.127272727272725
01_0,61.7429718875502,24,43.165217391304346
10_0,52.956,24,43.165217391304346
12_0,52.81927710843374,24,43.165217391304346
13_0,51.21576763485477,24,43.165217391304346
14_0,52.617283950617285,24,43.165217391304346
21_0,61.188,24,43.165217391304346
31_0,444.5,24,43.165217391304346
41_0,444.396,24,43.165217391304346
01_0,59.855421686746986,24,41.36666666666667
10_0,50.868,24,41.36666666666667
12_0,50.397590361445786,24,41.36666666666667
13_0,49.38912133891213,24,41.36666666666667
14_0,49.8875,24,41.36666666666667
21_0,58.844,24,41.36666666666667
31_0,448.612,24,41.36666666666667
41_0,446.248,24,41.36666666666667
01_0,58.04417670682731,24,39.711999999999996
10_0,48.604,24,39.711999999999996
12_0,48.14859437751004,24,39.711999999999996
13_0,46.9746835443038,24,39.711999999999996
14_0,48.49583333333333,24,39.711999999999996
21_0,56.924,24,39.711999999999996
31_0,451.592,24,39.711999999999996
41_0,451.612,24,39.711999999999996
01_0,56.06827309236948,24,38.184615384615384
10_0,46.64,24,38.184615384615384
12_0,46.273092369477915,24,38.184615384615384
13_0,45.37916666666667,24,38.184615384615384
14_0,46.70781893004115,24,38.184615384615384
21_0,55.076,24,38.184615384615384
31_0,444.5,24,38.184615384615384
41_0,440.212,24,38.184615384615384
01_0,54.14859437751004,24,36.770370370370365
10_0,45.0,24,36.770370370370365
12_0,44.4859437751004,24,36.770370370370365
13_0,44.07531380753138,24,36.770370370370365
14_0,45.008230452674894,24,36.770370370370365
21_0,53.476,24,36.770370370370365
31_0,444.5,24,36.770370370370365
41_0,449.776,24,36.770370370370365
01_0,52.54216867469879,24,35.457142857142856
10_0,43.296,24,35.457142857142856
12_0,42.83935742971887,24,35.457142857142856
13_0,42.71129707112971,24,35.457142857142856
14_0,43.574380165289256,24,35.457142857142856
21_0,51.828,24,35.457142857142856
31_0,445.592,24,35.457142857142856
41_0,446.248,24,35.457142857142856
01_0,51.27710843373494,24,34.234482758620686
10_0,41.888,24,34.234482758620686
12_0,41.506024096385545,24,34.234482758620686
13_0,41.19831223628692,24,34.234482758620686
14_0,42.11934156378601,24,34.234482758620686
21_0,50.784,24,34.234482758620686
31_0,444.5,24,34.234482758620686
41_0,454.696,24,34.234482758620686
01_0,50.46987951807229,24,33.093333333333334
10_0,40.524,24,33.093333333333334
12_0,40.04819277108434,24,33.093333333333334
13_0,39.87083333333333,24,33.093333333333334
14_0,40.563025210084035,24,33.093333333333334
21_0,49.732,24,33.093333333333334
31_0,451.024,24,33.093333333333334
41_0,439.736,24,33.093333333333334
01_0,49.381526104417674,24,32.0258064516129
10_0,39.152,24,32.0258064516129
12_0,38.8433734939759,24,32.0258064516129
13_0,38.84033613445378,24,32.0258064516129
14_0,39.79746835443038,24,32.0258064516129
21_0,48.948,24,32.0258064516129
31_0,453.564,24,32.0258064516129
41_0,454.78,24,32.0258064516129
01_0,48.791164658634536,24,31.025
10_0,37.992,24,31.025
12_0,37.65863453815261,24,31.025
13_0,37.74273858921162,24,31.025
14_0,38.68200836820084,24,31.025
21_0,48.316,24,31.025
31_0,451.592,24,31.025
41_0,438.736,24,31.025
01_0,48.48995983935743,24,30.084848484848482
10_0,36.912,24,30.084848484848482
12_0,36.53413654618474,24,30.084848484848482
13_0,37.0418410041841,24,30.084848484848482
14_0,37.62551440329218,24,30.084848484848482
21_0,47.548,24,30.084848484848482
31_0,444.5,24,30.084848484848482
41_0,446.248,24,30.084848484848482
01_0,47.91967871485944,24,29.2
10_0,36.012,24,29.2
12_0,35.630522088353416,24,29.2
13_0,35.99166666666667,24,29.2
14_0,36.78333333333333,24,29.2
21_0,47.0,24,29.2
31_0,451.592,24,29.2
41_0,440.412,24,29.2
01_0,47.23694779116466,24,28.365714285714283
10_0,34.952,24,28.365714285714283
12_0,34.69879518072289,24,28.365714285714283
13_0,35.35269709543569,24,28.365714285714283
14_0,35.83057851239669,24,28.365714285714283
21_0,46.288,24,28.365714285714283
31_0,445.46,24,28.365714285714283
41_0,444.34,24,28.365714285714283
01_0,46.200803212851405,24,27.577777777777776
10_0,34.2,24,27.577777777777776
12_0,33.630522088353416,24,27.577777777777776
13_0,34.11570247933884,24,27.577777777777776
14_0,35.10041841004184,24,27.577777777777776
21_0,45.88,24,27.577777777777776
31_0,454.732,24,27.577777777777776
41_0,436.392,24,27.577777777777776
01_0,45.70281124497992,24,26.83243243243243
10_0,33.252,24,26.83243243243243
12_0,32.82329317269076,24,26.83243243243243
13_0,33.6375,24,26.83243243243243
14_0,34.35564853556485,24,26.83243243243243
21_0,45.436,24,26.83243243243243
31_0,454.732,24,26.83243243243243
41_0,440.412,24,26.83243243243243
01_0,45.34538152610442,24,26.126315789473683
10_0,32.352,24,26.126315789473683
12_0,32.07630522088353,24,26.126315789473683
13_0,33.128630705394194,24,26.126315789473683
14_0,33.74058577405858,24,26.126315789473683
21_0,45.016,24,26.126315789473683
31_0,452.228,24,26.126315789473683
41_0,444.028,24,26.126315789473683
01_0,45.0,24,25.456410256410255
10_0,31.504,24,25.456410256410255
12_0,31.437751004016064,24,25.456410256410255
13_0,32.37759336099585,24,25.456410256410255
14_0,33.074380165289256,24,25.456410256410255
21_0,44.576,24,25.456410256410255
31_0,445.46,24,25.456410256410255
41_0,438.736,24,25.456410256410255
01_0,44.2570281124498,24,24.82
10_0,30.896,24,24.82
12_0,30.514056224899598,24,24.82
13_0,31.99585062240664,24,24.82
14_0,32.4238683127572,24,24.82
21_0,44.02,24,24.82
31_0,444.5,24,24.82
41_0,444.34,24,24.82
01_0,43.88755020080321,24,24.214634146341464
10_0,30.172,24,24.214634146341464
12_0,29.89156626506024,24,24.214634146341464
13_0,31.478991596638654,24,24.214634146341464
14_0,32.03765690376569,24,24.214634146341464
21_0,43.428,24,24.214634146341464
31_0,452.228,24,24.214634146341464
41_0,450.612,24,24.214634146341464
01_0,43.59036144578313,24,23.638095238095236
10_0,29.656,24,23.638095238095236
12_0,29.29317269076305,24,23.638095238095236
13_0,30.97907949790795,24,23.638095238095236
14_0,31.516806722689076,24,23.638095238095236
21_0,43.176,24,23.638095238095236
31_0,452.504,24,23.638095238095236
41_0,449.176,24,23.638095238095236
01_0,42.91566265060241,24,23.088372093023256
10_0,28.932,24,23.088372093023256
12_0,28.694779116465863,24,23.088372093023256
13_0,30.49579831932773,24,23.088372093023256
14_0,30.967078189300413,24,23.088372093023256
21_0,42.576,24,23.088372093023256
31_0,444.5,24,23.088372093023256
41_0,450.612,24,23.088372093023256
01_0,42.373493975903614,24,22.563636363636363
10_0,28.5,24,22.563636363636363
12_0,28.104417670682732,24,22.563636363636363
13_0,30.145833333333332,24,22.563636363636363
14_0,30.566666666666666,24,22.563636363636363
21_0,42.552,24,22.563636363636363
31_0,451.656,24,22.563636363636363
41_0,445.676,24,22.563636363636363
01_0,42.333333333333336,24,22.06222222222222
10_0,27.884,24,22.06222222222222
12_0,27.73895582329317,24,22.06222222222222
13_0,29.508333333333333,24,22.06222222222222
14_0,30.14225941422594,24,22.06222222222222
21_0,42.068,24,22.06222222222222
31_0,458.52,24,22.06222222222222
41_0,439.736,24,22.06222222222222
01_0,42.23694779116466,24,21.582608695652173
10_0,27.376,24,21.582608695652173
12_0,27.265060240963855,24,21.582608695652173
13_0,29.401673640167363,24,21.582608695652173
14_0,29.769874476987447,24,21.582608695652173
21_0,41.524,24,21.582608695652173
31_0,458.52,24,21.582608695652173
41_0,449.176,24,21.582608695652173
01_0,41.58232931726908,24,21.123404255319148
10_0,27.028,24,21.123404255319148
12_0,26.73895582329317,24,21.123404255319148
13_0,29.12133891213389,24,21.123404255319148
14_0,29.506276150627617,24,21.123404255319148
21_0,41.516,24,21.123404255319148
31_0,452.624,24,21.123404255319148
41_0,446.248,24,21.123404255319148
01_0,41.369477911646584,24,20.683333333333334
10_0,26.58,24,20.683333333333334
12_0,26.433734939759034,24,20.683333333333334
13_0,28.744769874476987,24,20.683333333333334
14_0,29.179916317991633,24,20.683333333333334
21_0,41.344,24,20.683333333333334
31_0,452.228,24,20.683333333333334
41_0,446.248,24,20.683333333333334
01_0,41.136546184738954,24,20.261224489795918
10_0,26.096,24,20.261224489795918
12_0,26.032128514056225,24,20.261224489795918
13_0,28.369294605809127,24,20.261224489795918
14_0,28.643153526970956,24,20.261224489795918
21_0,40.884,24,20.261224489795918
31_0,442.5,24,20.261224489795918
41_0,438.736,24,20.261224489795918
01_0,41.06425702811245,24,19.855999999999998
10_0,25.692,24,19.855999999999998
12_0,25.598393574297187,24,19.855999999999998
13_0,28.167364016736403,24,19.855999999999998
14_0,28.435684647302903,24,19.855999999999998
21_0,40.864,24,19.855999999999998
31_0,442.5,24,19.855999999999998
41_0,446.248,24,19.855999999999998
01_0,139.2690763052209,25,99.28
10_0,134.76,25,99.28
12_0,131.9156626506024,25,99.28
13_0,119.45812807881774,25,99.28
14_0,121.5615763546798,25,99.28
21_0,142.22,25,99.28
31_0,584.272,25,99.28
41_0,580.36,25,99.28
01_0,125.72690763052209,25,90.25454545454545
10_0,122.012,25,90.25454545454545
12_0,119.34939759036145,25,90.25454545454545
13_0,109.08878504672897,25,90.25454545454545
14_0,109.7914691943128,25,90.25454545454545
21_0,126.688,25,90.25454545454545
31_0,563.036,25,90.25454545454545
41_0,544.056,25,90.25454545454545
01_0,111.46987951807229,25,82.73333333333333
10_0,110.884,25,82.73333333333333
12_0,108.60240963855422,25,82.73333333333333
13_0,99.88127853881278,25,82.73333333333333
14_0,99.3607305936073,25,82.73333333333333
21_0,113.824,25,82.73333333333333
31_0,531.556,25,82.73333333333333
41_0,526.46,25,82.73333333333333
01_0,103.17670682730923,25,76.36923076923077
10_0,102.916,25,76.36923076923077
12_0,99.16064257028113,25,76.36923076923077
13_0,90.22077922077922,25,76.36923076923077
14_0,90.65044247787611,25,76.36923076923077
21_0,106.44,25,76.36923076923077
31_0,506.72,25,76.36923076923077
41_0,481.368,25,76.36923076923077
01_0,97.83935742971887,25,70.91428571428571
10_0,90.892,25,70.91428571428571
12_0,91.71887550200803,25,70.91428571428571
13_0,84.06302521008404,25,70.91428571428571
14_0,85.52136752136752,25,70.91428571428571
21_0,100.652,25,70.91428571428571
31_0,482.112,25,70.91428571428571
41_0,463.688,25,70.91428571428571
01_0,91.67871485943775,25,66.18666666666667
10_0,84.844,25,66.18666666666667
12_0,84.46987951807229,25,66.18666666666667
13_0,78.76890756302521,25,66.18666666666667
14_0,79.19491525423729,25,66.18666666666667
21_0,93.16,25,66.18666666666667
31_0,470.084,25,66.18666666666667
41_0,460.084,25,66.18666666666667
01_0,86.08835341365462,25,62.05
10_0,78.972,25,62.05
12_0,78.13253012048193,25,62.05
13_0,74.21399176954732,25,62.05
14_0,75.74897119341564,25,62.05
21_0,86.808,25,62.05
31_0,448.204,25,62.05
41_0,441.372,25,62.05
01_0,81.30522088353413,25,58.4
10_0,72.972,25,58.4
12_0,73.73895582329317,25,58.4
13_0,69.8739837398374,25,58.4
14_0,70.25409836065573,25,58.4
21_0,81.116,25,58.4
31_0,437.328,25,58.4
41_0,430.692,25,58.4
01_0,75.98795180722891,25,55.15555555555555
10_0,69.412,25,55.15555555555555
12_0,68.12449799196787,25,55.15555555555555
13_0,65.55645161290323,25,55.15555555555555
14_0,66.07630522088354,25,55.15555555555555
21_0,76.892,25,55.15555555555555
31_0,421.676,25,55.15555555555555
41_0,424.304,25,55.15555555555555
01_0,71.35742971887551,25,52.252631578947366
10_0,65.848,25,52.252631578947366
12_0,64.39759036144578,25,52.252631578947366
13_0,61.878542510121456,25,52.252631578947366
14_0,62.732,25,52.252631578947366
21_0,73.264,25,52.252631578947366
31_0,413.984,25,52.252631578947366
41_0,422.404,25,52.252631578947366
01_0,69.26907630522088,25,49.64
10_0,62.416,25,49.64
12_0,61.269076305220885,25,49.64
13_0,58.548,25,49.64
14_0,59.336,25,49.64
21_0,70.28,25,49.64
31_0,411.052,25,49.64
41_0,410.868,25,49.64
01_0,67.1004016064257,25,47.27619047619047
10_0,59.316,25,47.27619047619047
12_0,58.34136546184739,25,47.27619047619047
13_0,55.912,25,47.27619047619047
14_0,56.816,25,47.27619047619047
21_0,66.976,25,47.27619047619047
31_0,406.588,25,47.27619047619047
41_0,406.468,25,47.27619047619047
01_0,65.04417670682732,25,45.127272727272725
10_0,55.428,25,45.127272727272725
12_0,55.506024096385545,25,45.127272727272725
13_0,53.08,25,45.127272727272725
14_0,53.975903614457835,25,45.127272727272725
21_0,64.072,25,45.127272727272725
31_0,416.696,25,45.127272727272725
41_0,410.752,25,45.127272727272725
01_0,62.58232931726908,25,43.165217391304346
10_0,53.04,25,43.165217391304346
12_0,52.903614457831324,25,43.165217391304346
13_0,50.9,25,43.165217391304346
14_0,51.52610441767068,25,43.165217391304346
21_0,61.492,25,43.165217391304346
31_0,416.696,25,43.165217391304346
41_0,400.26,25,43.165217391304346
01_0,60.47791164658634,25,41.36666666666667
10_0,50.772,25,41.36666666666667
12_0,50.35341365461847,25,41.36666666666667
13_0,48.848,25,41.36666666666667
14_0,49.804,25,41.36666666666667
21_0,59.596,25,41.36666666666667
31_0,412.108,25,41.36666666666667
41_0,407.04,25,41.36666666666667
01_0,58.4136546184739,25,39.711999999999996
10_0,48.64,25,39.711999999999996
12_0,48.14859437751004,25,39.711999999999996
13_0,47.356,25,39.711999999999996
14_0,47.57831325301205,25,39.711999999999996
21_0,57.312,25,39.711999999999996
31_0,417.232,25,39.711999999999996
41_0,402.728,25,39.711999999999996
01_0,56.6144578313253,25,38.184615384615384
10_0,46.776,25,38.184615384615384
12_0,46.261044176706825,25,38.184615384615384
13_0,45.4,25,38.184615384615384
14_0,45.82329317269076,25,38.184615384615384
21_0,55.636,25,38.184615384615384
31_0,416.696,25,38.184615384615384
41_0,408.592,25,38.184615384615384
01_0,54.78313253012048,25,36.770370370370365
10_0,44.972,25,36.770370370370365
12_0,44.53413654618474,25,36.770370370370365
13_0,43.756,25,36.770370370370365
14_0,44.444,25,36.770370370370365
21_0,53.82,25,36.770370370370365
31_0,410.912,25,36.770370370370365
41_0,408.668,25,36.770370370370365
01_0,53.144578313253014,25,35.457142857142856
10_0,43.424,25,35.457142857142856
12_0,42.8714859437751,25,35.457142857142856
13_0,42.176,25,35.457142857142856
14_0,42.76706827309237,25,35.457142857142856
21_0,52.46,25,35.457142857142856
31_0,416.696,25,35.457142857142856
41_0,398.672,25,35.457142857142856
01_0,51.5863453815261,25,34.234482758620686
10_0,41.888,25,34.234482758620686
12_0,41.562248995983936,25,34.234482758620686
13_0,40.852,25,34.234482758620686
14_0,41.48192771084337,25,34.234482758620686
21_0,51.192,25,34.234482758620686
31_0,416.696,25,34.234482758620686
41_0,403.116,25,34.234482758620686
01_0,50.95983935742972,25,33.093333333333334
10_0,40.588,25,33.093333333333334
12_0,40.05220883534137,25,33.093333333333334
13_0,39.948,25,33.093333333333334
14_0,40.312,25,33.093333333333334
21_0,50.308,25,33.093333333333334
31_0,404.368,25,33.093333333333334
41_0,411.16,25,33.093333333333334
01_0,50.05622489959839,25,32.0258064516129
10_0,39.42,25,32.0258064516129
12_0,38.86746987951807,25,32.0258064516129
13_0,38.756,25,32.0258064516129
14_0,39.18,25,32.0258064516129
21_0,49.472,25,32.0258064516129
31_0,404.368,25,32.0258064516129
41_0,407.508,25,32.0258064516129
01_0,49.59036144578313,25,31.025
10_0,38.192,25,31.025
12_0,37.70281124497992,25,31.025
13_0,37.8,25,31.025
14_0,38.08032128514056,25,31.025
21_0,48.792,25,31.025
31_0,416.696,25,31.025
41_0,411.496,25,31.025
01_0,49.06827309236948,25,30.084848484848482
10_0,37.12,25,30.084848484848482
12_0,36.618473895582326,25,30.084848484848482
13_0,36.88,25,30.084848484848482
14_0,37.25301204819277,25,30.084848484848482
21_0,48.048,25,30.084848484848482
31_0,418.4,25,30.084848484848482
41_0,411.496,25,30.084848484848482
01_0,48.46586345381526,25,29.2
10_0,36.124,25,29.2
12_0,35.69076305220884,25,29.2
13_0,35.884,25,29.2
14_0,36.196787148594375,25,29.2
21_0,47.384,25,29.2
31_0,416.696,25,29.2
41_0,408.668,25,29.2
01_0,47.58232931726908,25,28.365714285714283
10_0,35.152,25,28.365714285714283
12_0,34.714859437751,25,28.365714285714283
13_0,34.916,25,28.365714285714283
14_0,35.373493975903614,25,28.365714285714283
21_0,46.848,25,28.365714285714283
31_0,416.696,25,28.365714285714283
41_0,402.724,25,28.365714285714283
01_0,46.95180722891566,25,27.577777777777776
10_0,34.06,25,27.577777777777776
12_0,33.77911646586345,25,27.577777777777776
13_0,34.396,25,27.577777777777776
14_0,34.558232931726906,25,27.577777777777776
21_0,46.376,25,27.577777777777776
31_0,417.232,25,27.577777777777776
41_0,411.16,25,27.577777777777776
01_0,46.497991967871485,25,26.83243243243243
10_0,33.272,25,26.83243243243243
12_0,33.01204819277108,25,26.83243243243243
13_0,33.688,25,26.83243243243243
14_0,33.956,25,26.83243243243243
21_0,46.324,25,26.83243243243243
31_0,416.06,25,26.83243243243243
41_0,411.16,25,26.83243243243243
01_0,46.11244979919679,25,26.126315789473683
10_0,32.552,25,26.126315789473683
12_0,32.24497991967871,25,26.126315789473683
13_0,33.076,25,26.126315789473683
14_0,33.344,25,26.126315789473683
21_0,45.644,25,26.126315789473683
31_0,416.06,25,26.126315789473683
41_0,411.16,25,26.126315789473683
01_0,45.622489959839356,25,25.456410256410255
10_0,31.588,25,25.456410256410255
12_0,31.518072289156628,25,25.456410256410255
13_0,32.456,25,25.456410256410255
14_0,32.622489959839356,25,25.456410256410255
21_0,44.964,25,25.456410256410255
31_0,416.696,25,25.456410256410255
41_0,411.16,25,25.456410256410255
01_0,45.024096385542165,25,24.82
10_0,30.912,25,24.82
12_0,30.598393574297187,25,24.82
13_0,31.808,25,24.82
14_0,32.02008032128514,25,24.82
21_0,44.572,25,24.82
31_0,417.232,25,24.82
41_0,408.56,25,24.82
01_0,44.437751004016064,25,24.214634146341464
10_0,30.324,25,24.214634146341464
12_0,30.004016064257026,25,24.214634146341464
13_0,31.348,25,24.214634146341464
14_0,31.606425702811244,25,24.214634146341464
21_0,44.16,25,24.214634146341464
31_0,416.696,25,24.214634146341464
41_0,408.592,25,24.214634146341464
01_0,43.84738955823293,25,23.638095238095236
10_0,29.756,25,23.638095238095236
12_0,29.220883534136547,25,23.638095238095236
13_0,30.964,25,23.638095238095236
14_0,31.06024096385542,25,23.638095238095236
21_0,43.832,25,23.638095238095236
31_0,416.696,25,23.638095238095236
41_0,408.92,25,23.638095238095236
01_0,43.65863453815261,25,23.088372093023256
10_0,29.096,25,23.088372093023256
12_0,28.907630522088354,25,23.088372093023256
13_0,30.428,25,23.088372093023256
14_0,30.646586345381525,25,23.088372093023256
21_0,43.348,25,23.088372093023256
31_0,416.696,25,23.088372093023256
41_0,411.16,25,23.088372093023256
01_0,43.31726907630522,25,22.563636363636363
10_0,28.576,25,22.563636363636363
12_0,28.373493975903614,25,22.563636363636363
13_0,30.072,25,22.563636363636363
14_0,30.176706827309236,25,22.563636363636363
21_0,43.204,25,22.563636363636363
31_0,416.696,25,22.563636363636363
41_0,411.16,25,22.563636363636363
01_0,43.088353413654616,25,22.06222222222222
10_0,28.14,25,22.06222222222222
12_0,27.799196787148595,25,22.06222222222222
13_0,29.784,25,22.06222222222222
14_0,29.892,25,22.06222222222222
21_0,42.816,25,22.06222222222222
31_0,415.936,25,22.06222222222222
41_0,411.496,25,22.06222222222222
01_0,42.502008032128515,25,21.582608695652173
10_0,27.52,25,21.582608695652173
12_0,27.337349397590362,25,21.582608695652173
13_0,29.304,25,21.582608695652173
14_0,29.54,25,21.582608695652173
21_0,42.476,25,21.582608695652173
31_0,413.932,25,21.582608695652173
41_0,408.668,25,21.582608695652173
01_0,42.47389558232932,25,21.123404255319148
10_0,27.14,25,21.123404255319148
12_0,26.947791164658636,25,21.123404255319148
13_0,28.927419354838708,25,21.123404255319148
14_0,29.176706827309236,25,21.123404255319148
21_0,42.4,25,21.123404255319148
31_0,416.696,25,21.123404255319148
41_0,415.332,25,21.123404255319148
01_0,41.76305220883534,25,20.683333333333334
10_0,26.628,25,20.683333333333334
12_0,26.514056224899598,25,20.683333333333334
13_0,28.772,25,20.683333333333334
14_0,28.78714859437751,25,20.683333333333334
21_0,41.828,25,20.683333333333334
31_0,416.696,25,20.683333333333334
41_0,411.16,25,20.683333333333334
01_0,41.630522088353416,25,20.261224489795918
10_0,26.244,25,20.261224489795918
12_0,26.012048192771083,25,20.261224489795918
13_0,28.416,25,20.261224489795918
14_0,28.55421686746988,25,20.261224489795918
21_0,41.464,25,20.261224489795918
31_0,416.696,25,20.261224489795918
41_0,408.668,25,20.261224489795918
01_0,41.606425702811244,25,19.855999999999998
10_0,26.008,25,19.855999999999998
12_0,25.759036144578314,25,19.855999999999998
13_0,28.06,25,19.855999999999998
14_0,28.333333333333332,25,19.855999999999998
21_0,41.604,25,19.855999999999998
31_0,416.696,25,19.855999999999998
41_0,402.724,25,19.855999999999998
01_0,140.59839357429718,26,99.28
10_0,135.056,26,99.28
12_0,131.40963855421685,26,99.28
13_0,119.83644859813084,26,99.28
14_0,121.79342723004694,26,99.28
21_0,142.244,26,99.28
31_0,559.884,26,99.28
41_0,551.476,26,99.28
01_0,127.12048192771084,26,90.25454545454545
10_0,122.208,26,90.25454545454545
12_0,118.97991967871486,26,90.25454545454545
13_0,108.75229357798165,26,90.25454545454545
14_0,110.1917808219178,26,90.25454545454545
21_0,127.46,26,90.25454545454545
31_0,546.176,26,90.25454545454545
41_0,531.284,26,90.25454545454545
01_0,112.63855421686748,26,82.73333333333333
10_0,110.832,26,82.73333333333333
12_0,108.18072289156626,26,82.73333333333333
13_0,98.29257641921397,26,82.73333333333333
14_0,98.09691629955947,26,82.73333333333333
21_0,115.0,26,82.73333333333333
31_0,508.624,26,82.73333333333333
41_0,497.084,26,82.73333333333333
01_0,103.69477911646587,26,76.36923076923077
10_0,103.0,26,76.36923076923077
12_0,99.4417670682731,26,76.36923076923077
13_0,91.53333333333333,26,76.36923076923077
14_0,91.34745762711864,26,76.36923076923077
21_0,107.18,26,76.36923076923077
31_0,474.52,26,76.36923076923077
41_0,456.364,26,76.36923076923077
01_0,98.83132530120481,26,70.91428571428571
10_0,91.112,26,70.91428571428571
12_0,92.02008032128514,26,70.91428571428571
13_0,84.86721991701245,26,70.91428571428571
14_0,85.49173553719008,26,70.91428571428571
21_0,100.976,26,70.91428571428571
31_0,461.54,26,70.91428571428571
41_0,456.396,26,70.91428571428571
01_0,91.92771084337349,26,66.18666666666667
10_0,84.924,26,66.18666666666667
12_0,84.6867469879518,26,66.18666666666667
13_0,79.03643724696356,26,66.18666666666667
14_0,79.57661290322581,26,66.18666666666667
21_0,94.532,26,66.18666666666667
31_0,441.348,26,66.18666666666667
41_0,426.18,26,66.18666666666667
01_0,86.65060240963855,26,62.05
10_0,79.004,26,62.05
12_0,78.46987951807229,26,62.05
13_0,74.196,26,62.05
14_0,74.652,26,62.05
21_0,87.432,26,62.05
31_0,419.956,26,62.05
41_0,407.036,26,62.05
01_0,81.80321285140562,26,58.4
10_0,73.08,26,58.4
12_0,73.95180722891567,26,58.4
13_0,70.036,26,58.4
14_0,70.864,26,58.4
21_0,81.644,26,58.4
31_0,402.588,26,58.4
41_0,401.524,26,58.4
01_0,76.99196787148594,26,55.15555555555555
10_0,69.572,26,55.15555555555555
12_0,68.21285140562249,26,55.15555555555555
13_0,65.64,26,55.15555555555555
14_0,66.468,26,55.15555555555555
21_0,77.864,26,55.15555555555555
31_0,391.524,26,55.15555555555555
41_0,392.524,26,55.15555555555555
01_0,72.0160642570281,26,52.252631578947366
10_0,65.876,26,52.252631578947366
12_0,64.4417670682731,26,52.252631578947366
13_0,61.492,26,52.252631578947366
14_0,63.384,26,52.252631578947366
21_0,73.796,26,52.252631578947366
31_0,369.36,26,52.252631578947366
41_0,372.636,26,52.252631578947366
01_0,69.86746987951807,26,49.64
10_0,62.34,26,49.64
12_0,61.393574297188756,26,49.64
13_0,58.232,26,49.64
14_0,60.076,26,49.64
21_0,71.188,26,49.64
31_0,379.272,26,49.64
41_0,374.108,26,49.64
01_0,67.58232931726907,26,47.27619047619047
10_0,59.2,26,47.27619047619047
12_0,58.325301204819276,26,47.27619047619047
13_0,55.804,26,47.27619047619047
14_0,56.864,26,47.27619047619047
21_0,67.356,26,47.27619047619047
31_0,375.516,26,47.27619047619047
41_0,364.12,26,47.27619047619047
